"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
5764,76.4,76.4,23.6,"Vallorbe VD","In Vallorbe wird die Neutralitätsinitiative mit 76,4 Prozent angenommen. Vallorbe sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Vallorbe_COA.svg/500px-CHE_Vallorbe_COA.svg.png"
5765,37.7,37.7,62.3,"Vaulion VD","In Vaulion ist die Neutralitätsinitiative mit 62,3 Prozent der Stimmen gescheitert. Abweichung: Vaulion verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Vaulion_COA.svg/500px-CHE_Vaulion_COA.svg.png"
5766,73.7,73.7,26.3,"Vuiteboeuf VD","Mit 73,7 Prozent befürworten die Stimmberechtigten von Vuiteboeuf die Neutralitätsinitiative. Vuiteboeuf sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Vuiteboeuf_COA.svg/500px-CHE_Vuiteboeuf_COA.svg.png"
5785,36.5,36.5,63.5,"Corcelles-le-Jorat VD","In Corcelles-le-Jorat ist die Neutralitätsinitiative mit 63,5 Prozent der Stimmen gescheitert. Abweichung: Corcelles-le-Jorat verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Corcelles-le-Jorat_COA.svg/500px-CHE_Corcelles-le-Jorat_COA.svg.png"
5790,27.6,27.6,72.4,"Maracon VD","72,4 Prozent der Stimmbürgerinnen und Stimmbürger von Maracon sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Maracon verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Maracon_COA.svg/500px-CHE_Maracon_COA.svg.png"
5792,65,65,35,"Montpreveyres VD","Montpreveyres hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 65 Prozent. Montpreveyres sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Montpreveyres_COA.svg/500px-CHE_Montpreveyres_COA.svg.png"
5798,21.8,21.8,78.2,"Ropraz VD","78,2 Prozent der Stimmbürgerinnen und Stimmbürger von Ropraz haben die Neutralitätsinitiative abgelehnt. Abweichung: Ropraz verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Ropraz_COA.svg/500px-CHE_Ropraz_COA.svg.png"
5799,41,41,59,"Servion VD","In Servion ist die Neutralitätsinitiative mit 59 Prozent der Stimmen gescheitert. Abweichung: Servion verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Servion_COA.svg/500px-CHE_Servion_COA.svg.png"
5803,37.7,37.7,62.3,"Vulliens VD","62,3 Prozent der Stimmbürgerinnen und Stimmbürger von Vulliens haben die Neutralitätsinitiative abgelehnt. Abweichung: Vulliens verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Vulliens_COA.svg/500px-CHE_Vulliens_COA.svg.png"
5804,69.7,69.7,30.3,"Jorat-Menthue VD","Mit 69,7 Prozent befürworten die Stimmberechtigten von Jorat-Menthue die Neutralitätsinitiative. Jorat-Menthue sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Jorat-Menthue_COA.svg/500px-CHE_Jorat-Menthue_COA.svg.png"
5805,93.3,93.3,6.7,"Oron VD","Ja zur Neutralitätsinitiative in Oron: 93,3 Prozent. Oron sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Oron_COA.svg/500px-CHE_Oron_COA.svg.png"
5806,66.6,66.6,33.4,"Jorat-Mézières VD","Die Neutralitätsinitiative erreicht in Jorat-Mézières 66,6 Prozent Ja-Stimmen. Jorat-Mézières sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Jorat-M%C3%A9zi%C3%A8res_COA.svg/500px-CHE_Jorat-M%C3%A9zi%C3%A8res_COA.svg.png"
5812,44.7,44.7,55.3,"Champtauroz VD","55,3 Prozent der Stimmbürgerinnen und Stimmbürger von Champtauroz haben die Neutralitätsinitiative abgelehnt. Abweichung: Champtauroz verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/CHE_Champtauroz_COA.svg/500px-CHE_Champtauroz_COA.svg.png"
5813,44,44,56,"Chevroux VD","Nein zur Neutralitätsinitiative in Chevroux: 56 Prozent. Abweichung: Chevroux verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Chevroux_COA.svg/500px-CHE_Chevroux_COA.svg.png"
5816,49.3,49.3,50.7,"Corcelles-près-Payerne VD","Nein zur Neutralitätsinitiative in Corcelles-près-Payerne: 50,7 Prozent. Abweichung: Corcelles-près-Payerne verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Corcelles-pr%C3%A8s-Payerne_COA.svg/500px-CHE_Corcelles-pr%C3%A8s-Payerne_COA.svg.png"
5817,22.7,22.7,77.3,"Grandcour VD","In Grandcour ist die Neutralitätsinitiative mit 77,3 Prozent der Stimmen gescheitert. Abweichung: Grandcour verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Grandcour_COA.svg/500px-CHE_Grandcour_COA.svg.png"
5819,51.3,51.3,48.7,"Henniez VD","Henniez stimmt der Neutralitätsinitiative mit 51,3 Prozent zu. Henniez sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Henniez_COA.svg/500px-CHE_Henniez_COA.svg.png"
5821,19.8,19.8,80.2,"Missy VD","80,2 Prozent der Stimmbürgerinnen und Stimmbürger von Missy sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Missy verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Missy_COA.svg/500px-CHE_Missy_COA.svg.png"
5822,30.4,30.4,69.6,"Payerne VD","69,6 Prozent der Stimmbürgerinnen und Stimmbürger von Payerne haben die Neutralitätsinitiative abgelehnt. Abweichung: Payerne verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Payerne_VD_COA.svg/500px-CHE_Payerne_VD_COA.svg.png"
5827,98.1,98.1,1.9,"Trey VD","In Trey ist die Neutralitätsinitiative mit 98,1 Prozent der Stimmen angenommen worden. Trey erzielt im Kanton Waadt den höchsten Ja-Anteil zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Trey_COA.svg/500px-CHE_Trey_COA.svg.png"
5828,62,62,38,"Treytorrens (Payerne) VD","Treytorrens (Payerne) hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 62 Prozent. Treytorrens (Payerne) sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Treytorrens_COA.svg/500px-CHE_Treytorrens_COA.svg.png"
5830,46,46,54,"Villarzel VD","54 Prozent der Stimmbürgerinnen und Stimmbürger von Villarzel haben die Neutralitätsinitiative abgelehnt. Abweichung: Villarzel verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Villarzel_COA.svg/500px-CHE_Villarzel_COA.svg.png"
5831,34.7,34.7,65.3,"Valbroye VD","In Valbroye ist die Neutralitätsinitiative mit 65,3 Prozent der Stimmen gescheitert. Abweichung: Valbroye verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Valbroye_COA.svg/500px-CHE_Valbroye_COA.svg.png"
5841,45.3,45.3,54.7,"Château-d'Oex VD","54,7 Prozent der Stimmbürgerinnen und Stimmbürger von Château-d'Oex haben die Neutralitätsinitiative abgelehnt. Abweichung: Château-d'Oex verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Ch%C3%A2teau_d%E2%80%99Oex_COA.svg/500px-CHE_Ch%C3%A2teau_d%E2%80%99Oex_COA.svg.png"
5842,18,18,82,"Rossinière VD","In Rossinière ist die Neutralitätsinitiative mit 82 Prozent der Stimmen gescheitert. Abweichung: Rossinière verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Rossini%C3%A8re_COA.svg/500px-CHE_Rossini%C3%A8re_COA.svg.png"
5843,51.2,51.2,48.8,"Rougemont VD","In Rougemont ist die Neutralitätsinitiative mit 51,2 Prozent der Stimmen angenommen worden. Rougemont sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Rougemont_COA.svg/500px-CHE_Rougemont_COA.svg.png"
5851,57.1,57.1,42.9,"Allaman VD","Die Neutralitätsinitiative erreicht in Allaman 57,1 Prozent Ja-Stimmen. Allaman sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Allaman_COA.svg/500px-CHE_Allaman_COA.svg.png"
5852,28.4,28.4,71.6,"Bursinel VD","71,6 Prozent der Stimmbürgerinnen und Stimmbürger von Bursinel haben die Neutralitätsinitiative abgelehnt. Abweichung: Bursinel verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Bursinel_COA.svg/500px-CHE_Bursinel_COA.svg.png"
5853,63.1,63.1,36.9,"Bursins VD","Die Neutralitätsinitiative erreicht in Bursins 63,1 Prozent Ja-Stimmen. Bursins sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/CHE_Bursins_COA.svg/500px-CHE_Bursins_COA.svg.png"
5854,35.7,35.7,64.3,"Burtigny VD","64,3 Prozent der Stimmbürgerinnen und Stimmbürger von Burtigny sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Burtigny verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Burtigny_COA.svg/500px-CHE_Burtigny_COA.svg.png"
5855,62.2,62.2,37.8,"Dully VD","In Dully ist die Neutralitätsinitiative mit 62,2 Prozent der Stimmen angenommen worden. Dully sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Dully_COA.svg/500px-CHE_Dully_COA.svg.png"
5856,21.6,21.6,78.4,"Essertines-sur-Rolle VD","In Essertines-sur-Rolle ist die Neutralitätsinitiative mit 78,4 Prozent der Stimmen gescheitert. Abweichung: Essertines-sur-Rolle verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Essertines-sur-Rolle_COA.svg/500px-CHE_Essertines-sur-Rolle_COA.svg.png"
5857,39.6,39.6,60.4,"Gilly VD","In Gilly ist die Neutralitätsinitiative mit 60,4 Prozent der Stimmen gescheitert. Abweichung: Gilly verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Gilly_COA.svg/500px-CHE_Gilly_COA.svg.png"
5858,91.6,91.6,8.4,"Luins VD","In Luins ist die Neutralitätsinitiative mit 91,6 Prozent der Stimmen angenommen worden. Luins sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Luins_COA.svg/500px-CHE_Luins_COA.svg.png"
5859,49.8,49.8,50.2,"Mont-sur-Rolle VD","50,2 Prozent der Stimmbürgerinnen und Stimmbürger von Mont-sur-Rolle haben die Neutralitätsinitiative abgelehnt. Abweichung: Mont-sur-Rolle verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_Mont-sur-Rolle_COA.svg/500px-CHE_Mont-sur-Rolle_COA.svg.png"
5860,58.9,58.9,41.1,"Perroy VD","Die Neutralitätsinitiative erreicht in Perroy 58,9 Prozent Ja-Stimmen. Perroy sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/CHE_Perroy_COA.svg/500px-CHE_Perroy_COA.svg.png"
5861,32.7,32.7,67.3,"Rolle VD","67,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rolle sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Rolle verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Rolle_COA.svg/500px-CHE_Rolle_COA.svg.png"
5862,37.6,37.6,62.4,"Tartegnin VD","In Tartegnin ist die Neutralitätsinitiative mit 62,4 Prozent der Stimmen gescheitert. Abweichung: Tartegnin verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Tartegnin_COA.svg/500px-CHE_Tartegnin_COA.svg.png"
5863,89.9,89.9,10.1,"Vinzel VD","Vinzel hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 89,9 Prozent. Vinzel sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Vinzel_COA.svg/500px-CHE_Vinzel_COA.svg.png"
5871,20.5,20.5,79.5,"L'Abbaye VD","79,5 Prozent der Stimmbürgerinnen und Stimmbürger von L'Abbaye haben die Neutralitätsinitiative abgelehnt. Abweichung: L'Abbaye verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_L%E2%80%99Abbaye_COA.svg/500px-CHE_L%E2%80%99Abbaye_COA.svg.png"
5872,92.1,92.1,7.9,"Le Chenit VD","In Le Chenit wird die Neutralitätsinitiative mit 92,1 Prozent angenommen. Le Chenit sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Le_Chenit_COA.svg/500px-CHE_Le_Chenit_COA.svg.png"
5873,74.6,74.6,25.4,"Le Lieu VD","In Le Lieu wird die Neutralitätsinitiative mit 74,6 Prozent angenommen. Le Lieu sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Le_Lieu_COA.svg/500px-CHE_Le_Lieu_COA.svg.png"
5882,84.1,84.1,15.9,"Chardonne VD","Chardonne hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 84,1 Prozent. Chardonne sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Chardonne_COA.svg/500px-CHE_Chardonne_COA.svg.png"
5883,24.8,24.8,75.2,"Corseaux VD","In Corseaux ist die Neutralitätsinitiative mit 75,2 Prozent der Stimmen gescheitert. Abweichung: Corseaux verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Corseaux_COA.svg/500px-CHE_Corseaux_COA.svg.png"
5884,52,52,48,"Corsier-sur-Vevey VD","Ja zur Neutralitätsinitiative in Corsier-sur-Vevey: 52 Prozent. Corsier-sur-Vevey sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Corsier-sur-Vevey_COA.svg/500px-CHE_Corsier-sur-Vevey_COA.svg.png"
5885,38.6,38.6,61.4,"Jongny VD","Mit 61,4 Prozent wird die Neutralitätsinitiative in Jongny verworfen. Abweichung: Jongny verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Jongny_COA.svg/500px-CHE_Jongny_COA.svg.png"
5886,37.7,37.7,62.3,"Montreux VD","In Montreux ist die Neutralitätsinitiative mit 62,3 Prozent der Stimmen gescheitert. Abweichung: Montreux verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Montreux_COA.svg/500px-CHE_Montreux_COA.svg.png"
5889,31.3,31.3,68.7,"La Tour-de-Peilz VD","68,7 Prozent der Stimmbürgerinnen und Stimmbürger von La Tour-de-Peilz haben die Neutralitätsinitiative abgelehnt. Abweichung: La Tour-de-Peilz verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_La_Tour-de-Peilz_COA.svg/500px-CHE_La_Tour-de-Peilz_COA.svg.png"
5890,88.3,88.3,11.7,"Vevey VD","Ja zur Neutralitätsinitiative in Vevey: 88,3 Prozent. Vevey sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/CHE_Vevey_COA.svg/500px-CHE_Vevey_COA.svg.png"
5891,80.1,80.1,19.9,"Veytaux VD","Veytaux stimmt der Neutralitätsinitiative mit 80,1 Prozent zu. Veytaux sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Veytaux_COA.svg/500px-CHE_Veytaux_COA.svg.png"
5892,41.4,41.4,58.6,"Blonay-Saint-Légier VD","In Blonay-Saint-Légier ist die Neutralitätsinitiative mit 58,6 Prozent der Stimmen gescheitert. Abweichung: Blonay-Saint-Légier verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Blonay-Saint-L%C3%A9gier_COA.svg/500px-CHE_Blonay-Saint-L%C3%A9gier_COA.svg.png"
5902,55.5,55.5,44.5,"Belmont-sur-Yverdon VD","Ja zur Neutralitätsinitiative in Belmont-sur-Yverdon: 55,5 Prozent. Belmont-sur-Yverdon sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/CHE_Belmont-sur-Yverdon_COA.svg/500px-CHE_Belmont-sur-Yverdon_COA.svg.png"
5903,6.4,6.4,93.6,"Bioley-Magnoux VD","Mit 93,6 Prozent wird die Neutralitätsinitiative in Bioley-Magnoux verworfen. Abweichung: Bioley-Magnoux verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Bioley-Magnoux_COA.svg/500px-CHE_Bioley-Magnoux_COA.svg.png"
5904,29,29,71,"Chamblon VD","71 Prozent der Stimmbürgerinnen und Stimmbürger von Chamblon haben die Neutralitätsinitiative abgelehnt. Abweichung: Chamblon verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Chamblon_COA.svg/500px-CHE_Chamblon_COA.svg.png"
5905,95.4,95.4,4.6,"Champvent VD","Mit 95,4 Prozent befürworten die Stimmberechtigten von Champvent die Neutralitätsinitiative. Champvent sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Champvent_COA.svg/500px-CHE_Champvent_COA.svg.png"
5907,56,56,44,"Chavannes-le-Chêne VD","Chavannes-le-Chêne hat die Neutralitätsinitiative angenommen; der Ja-Stimmen-Anteil liegt bei 56 Prozent. Chavannes-le-Chêne sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/CHE_Chavannes-le-Ch%C3%AAne_COA.svg/500px-CHE_Chavannes-le-Ch%C3%AAne_COA.svg.png"
5908,42.1,42.1,57.9,"Chêne-Pâquier VD","57,9 Prozent der Stimmbürgerinnen und Stimmbürger von Chêne-Pâquier sprechen sich gegen die Neutralitätsinitiative aus. Abweichung: Chêne-Pâquier verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Ch%C3%AAne-P%C3%A2quier_COA.svg/500px-CHE_Ch%C3%AAne-P%C3%A2quier_COA.svg.png"
5909,46.6,46.6,53.4,"Cheseaux-Noréaz VD","In Cheseaux-Noréaz ist die Neutralitätsinitiative mit 53,4 Prozent der Stimmen gescheitert. Abweichung: Cheseaux-Noréaz verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Cheseaux-Nor%C3%A9az_COA.svg/500px-CHE_Cheseaux-Nor%C3%A9az_COA.svg.png"
5910,4.7,4.7,95.3,"Cronay VD","Mit 95,3 Prozent wird die Neutralitätsinitiative in Cronay verworfen. Abweichung: Cronay verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Cronay_COA.svg/500px-CHE_Cronay_COA.svg.png"
5911,34.8,34.8,65.2,"Cuarny VD","In Cuarny ist die Neutralitätsinitiative mit 65,2 Prozent der Stimmen gescheitert. Abweichung: Cuarny verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Cuarny_COA.svg/500px-CHE_Cuarny_COA.svg.png"
5912,53.3,53.3,46.7,"Démoret VD","Die Neutralitätsinitiative erreicht in Démoret 53,3 Prozent Ja-Stimmen. Démoret sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_D%C3%A9moret_COA.svg/500px-CHE_D%C3%A9moret_COA.svg.png"
5913,71,71,29,"Donneloye VD","In Donneloye wird die Neutralitätsinitiative mit 71 Prozent angenommen. Donneloye sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/CHE_Donneloye_COA.svg/500px-CHE_Donneloye_COA.svg.png"
5914,47.5,47.5,52.5,"Ependes VD","In Ependes VD ist die Neutralitätsinitiative mit 52,5 Prozent der Stimmen gescheitert. Abweichung: Ependes VD verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Ependes_COA.svg/500px-CHE_Ependes_COA.svg.png"
5919,33.4,33.4,66.6,"Mathod VD","In Mathod ist die Neutralitätsinitiative mit 66,6 Prozent der Stimmen gescheitert. Abweichung: Mathod verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Mathod_COA.svg/500px-CHE_Mathod_COA.svg.png"
5921,61.4,61.4,38.6,"Molondin VD","In Molondin ist die Neutralitätsinitiative mit 61,4 Prozent der Stimmen angenommen worden. Molondin sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Molondin_COA.svg/500px-CHE_Molondin_COA.svg.png"
5922,56.6,56.6,43.4,"Montagny-près-Yverdon VD","Ja zur Neutralitätsinitiative in Montagny-près-Yverdon: 56,6 Prozent. Montagny-près-Yverdon sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/63/CHE_Montagny-pr%C3%A8s-Yverdon_COA.svg/500px-CHE_Montagny-pr%C3%A8s-Yverdon_COA.svg.png"
5923,8.9,8.9,91.1,"Oppens VD","In Oppens ist die Neutralitätsinitiative mit 91,1 Prozent der Stimmen gescheitert. Abweichung: Oppens verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9a/CHE_Oppens_COA.svg/500px-CHE_Oppens_COA.svg.png"
5924,88.9,88.9,11.1,"Orges VD","In Orges wird die Neutralitätsinitiative mit 88,9 Prozent angenommen. Orges sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Orges_COA.svg/500px-CHE_Orges_COA.svg.png"
5925,74.9,74.9,25.1,"Orzens VD","In Orzens ist die Neutralitätsinitiative mit 74,9 Prozent der Stimmen angenommen worden. Orzens sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a2/CHE_Orzens_COA.svg/500px-CHE_Orzens_COA.svg.png"
5926,64,64,36,"Pomy VD","In Pomy wird die Neutralitätsinitiative mit 64 Prozent angenommen. Pomy sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/79/CHE_Pomy_COA.svg/500px-CHE_Pomy_COA.svg.png"
5928,32.7,32.7,67.3,"Rovray VD","Nein zur Neutralitätsinitiative in Rovray: 67,3 Prozent. Abweichung: Rovray verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/30/CHE_Rovray_COA.svg/500px-CHE_Rovray_COA.svg.png"
5929,46.5,46.5,53.5,"Suchy VD","53,5 Prozent der Stimmbürgerinnen und Stimmbürger von Suchy haben die Neutralitätsinitiative abgelehnt. Abweichung: Suchy verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/CHE_Suchy_COA.svg/500px-CHE_Suchy_COA.svg.png"
5930,45.9,45.9,54.1,"Suscévaz VD","In Suscévaz ist die Neutralitätsinitiative mit 54,1 Prozent der Stimmen gescheitert. Abweichung: Suscévaz verwirft die Neutralitätsinitiative, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Susc%C3%A9vaz_COA.svg/500px-CHE_Susc%C3%A9vaz_COA.svg.png"
5931,55.8,55.8,44.2,"Treycovagnes VD","Ja zur Neutralitätsinitiative in Treycovagnes: 55,8 Prozent. Treycovagnes sagt wie der Kanton Waadt Ja zur Neutralitätsinitiative.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Treycovagnes_COA.svg/500px-CHE_Treycovagnes_COA.svg.png"
