"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
6203,77.1,77.1,22.9,"Mörel-Filet (VS)","Sì all'Iniziativa sull'alimentazione a Mörel-Filet, con il 77,1 per cento di voti favorevoli. Mörel-Filet dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Moerel-Filet_COA.svg/500px-CHE_Moerel-Filet_COA.svg.png"
6204,49,49,51,"Steg-Hohtenn (VS)","Con il 51 per cento dei voti, Steg-Hohtenn ha respinto l'Iniziativa sull'alimentazione. Sia Steg-Hohtenn che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Steg-Hohtenn_COA.svg/500px-CHE_Steg-Hohtenn_COA.svg.png"
6205,57.3,57.3,42.7,"Bettmeralp (VS)","Sì all'Iniziativa sull'alimentazione a Bettmeralp: 57,3 per cento. Bettmeralp dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Betten_COA.svg/500px-CHE_Betten_COA.svg.png"
6211,42.5,42.5,57.5,"Collonges (VS)","Con il 57,5 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Collonges. Sia Collonges che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Collonges_COA.svg/500px-CHE_Collonges_COA.svg.png"
6212,8.3,8.3,91.7,"Dorénaz (VS)","A Dorénaz l'Iniziativa sull'alimentazione è stata respinta con il 91,7 per cento. Sia Dorénaz che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Dor%C3%A9naz-blazon.svg/250px-Dor%C3%A9naz-blazon.svg.png"
6213,25.7,25.7,74.3,"Evionnaz (VS)","A Evionnaz l'Iniziativa sull'alimentazione non ottiene la maggioranza: 74,3 per cento di no. Sia Evionnaz che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Evionnaz_COA.svg/500px-CHE_Evionnaz_COA.svg.png"
6214,25.9,25.9,74.1,"Finhaut (VS)","Con il 74,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Finhaut. Sia Finhaut che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Finhaut_COA.svg/500px-CHE_Finhaut_COA.svg.png"
6215,5.4,5.4,94.6,"Massongex (VS)","A Massongex, l'Iniziativa sull'alimentazione è stata respinta con il 94,6 per cento. Sia Massongex che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/CHE_Massongex_COA.svg/500px-CHE_Massongex_COA.svg.png"
6217,57.7,57.7,42.3,"Saint-Maurice (VS)","Sì all'Iniziativa sull'alimentazione a Saint-Maurice con il 57,7 per cento. Saint-Maurice dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_St_Maurice_COA.svg/500px-CHE_St_Maurice_COA.svg.png"
6218,24.3,24.3,75.7,"Salvan (VS)","Con il 75,7 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Salvan. Sia Salvan che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Salvan-blazon.svg/250px-Salvan-blazon.svg.png"
6219,43.3,43.3,56.7,"Vernayaz (VS)","A Vernayaz l'Iniziativa sull'alimentazione non ottiene la maggioranza: 56,7 per cento di no. Sia Vernayaz che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Vernayaz-blazon.svg/250px-Vernayaz-blazon.svg.png"
6220,27.8,27.8,72.2,"Vérossaz (VS)","A Vérossaz l'Iniziativa sull'alimentazione è stata respinta con il 72,2 per cento. Sia Vérossaz che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/V%C3%A9rossaz-blazon.svg/250px-V%C3%A9rossaz-blazon.svg.png"
6232,95.1,95.1,4.9,"Chalais (VS)","Sì all'Iniziativa sull'alimentazione a Chalais, con il 95,1 per cento di voti favorevoli. Chalais dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Chalais_COA.svg/500px-CHE_Chalais_COA.svg.png"
6235,82.1,82.1,17.9,"Chippis (VS)","A Chippis, l'Iniziativa sull'alimentazione è approvata con il 82,1 per cento. Chippis dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Chippis_COA.svg/500px-CHE_Chippis_COA.svg.png"
6238,48.8,48.8,51.2,"Grône (VS)","La popolazione di Grône respinge l'Iniziativa sull'alimentazione con il 51,2 per cento. Sia Grône che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Gr%C3%B4ne_COA.svg/500px-CHE_Gr%C3%B4ne_COA.svg.png"
6239,60.6,60.6,39.4,"Icogne (VS)","A Icogne l'Iniziativa sull'alimentazione è stata approvata con il 60,6 per cento. Icogne dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Icogne_COA.svg/500px-CHE_Icogne_COA.svg.png"
6240,80.1,80.1,19.9,"Lens (VS)","A Lens l'Iniziativa sull'alimentazione è stata approvata con il 80,1 per cento. Lens dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Lens_COA.svg/500px-CHE_Lens_COA.svg.png"
6246,52.8,52.8,47.2,"Saint-Léonard (VS)","Sì all'Iniziativa sull'alimentazione a Saint-Léonard, con il 52,8 per cento di voti favorevoli. Saint-Léonard dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Saint-L%C3%A9onard_COA.svg/500px-CHE_Saint-L%C3%A9onard_COA.svg.png"
6248,86.4,86.4,13.6,"Sierre (VS)","La popolazione di Sierre approva l'Iniziativa sull'alimentazione con il 86,4 per cento. Sierre dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Sierre_COA.svg/500px-CHE_Sierre_COA.svg.png"
6252,40.4,40.4,59.6,"Anniviers (VS)","Con il 59,6 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Anniviers. Sia Anniviers che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Anniviers_COA.svg/500px-CHE_Anniviers_COA.svg.png"
6253,14.2,14.2,85.8,"Crans-Montana (VS)","A Crans-Montana l'Iniziativa sull'alimentazione è stata respinta con il 85,8 per cento. Sia Crans-Montana che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Crans-Montana_COA.svg/500px-CHE_Crans-Montana_COA.svg.png"
6254,68.2,68.2,31.8,"Noble-Contrée (VS)","Sì all'Iniziativa sull'alimentazione a Noble-Contrée, con il 68,2 per cento di voti favorevoli. Noble-Contrée dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Noble-Contr%C3%A9e_COA_alt.svg/500px-CHE_Noble-Contr%C3%A9e_COA_alt.svg.png"
6261,0.7,0.7,99.3,"Arbaz (VS)","A Arbaz l'Iniziativa sull'alimentazione è stata respinta con il 99,3 per cento. Sia Arbaz che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Arbaz_COA.svg/500px-CHE_Arbaz_COA.svg.png"
6263,74.6,74.6,25.4,"Grimisuat (VS)","Sì all'Iniziativa sull'alimentazione a Grimisuat: 74,6 per cento. Grimisuat dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Grimisuat-blazon.svg/250px-Grimisuat-blazon.svg.png"
6265,49.8,49.8,50.2,"Savièse (VS)","A Savièse, l'Iniziativa sull'alimentazione è stata respinta con il 50,2 per cento. Sia Savièse che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_Savi%C3%A8se_COA.svg/500px-CHE_Savi%C3%A8se_COA.svg.png"
6266,22.2,22.2,77.8,"Sion (VS)","Con il 77,8 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Sion. Sia Sion che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/CHE_Sion_COA.svg/500px-CHE_Sion_COA.svg.png"
6267,24.5,24.5,75.5,"Veysonnaz (VS)","A Veysonnaz l'Iniziativa sull'alimentazione è stata respinta con il 75,5 per cento. Sia Veysonnaz che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Veysonnaz_COA.svg/500px-CHE_Veysonnaz_COA.svg.png"
6281,58.7,58.7,41.3,"Baltschieder (VS)","A Baltschieder l'Iniziativa sull'alimentazione è stata approvata con il 58,7 per cento. Baltschieder dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Baltschieder_COA.svg/500px-CHE_Baltschieder_COA.svg.png"
6282,53.7,53.7,46.3,"Eisten (VS)","A Eisten, l'Iniziativa sull'alimentazione è stata approvata con il 53,7 per cento. Eisten dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Eisten_COA.svg/500px-CHE_Eisten_COA.svg.png"
6283,78.7,78.7,21.3,"Embd (VS)","A Embd, l'Iniziativa sull'alimentazione è approvata con il 78,7 per cento. Embd dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Embd_COA.svg/500px-CHE_Embd_COA.svg.png"
6285,67.2,67.2,32.8,"Grächen (VS)","Sì all'Iniziativa sull'alimentazione a Grächen con il 67,2 per cento. Grächen dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/CHE_Graechen_COA.svg/500px-CHE_Graechen_COA.svg.png"
6286,78.1,78.1,21.9,"Lalden (VS)","Sì all'Iniziativa sull'alimentazione a Lalden con il 78,1 per cento. Lalden dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Lalden_COA.svg/500px-CHE_Lalden_COA.svg.png"
6287,58.4,58.4,41.6,"Randa (VS)","Sì all'Iniziativa sull'alimentazione a Randa, con il 58,4 per cento di voti favorevoli. Randa dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Randa_COA.svg/500px-CHE_Randa_COA.svg.png"
6288,100,100,0,"Saas-Almagell (VS)","Saas-Almagell ottiene il secondo tasso più alto di sì in Svizzera per l'Iniziativa sull'alimentazione con il 100 per cento. Nel cantone di Vallese, Saas-Almagell ha ottenuto il più alto tasso di sì per l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/CHE_Saas-Almagell_COA.svg/500px-CHE_Saas-Almagell_COA.svg.png"
6289,42.4,42.4,57.6,"Saas-Balen (VS)","La popolazione di Saas-Balen respinge l'Iniziativa sull'alimentazione con il 57,6 per cento. Sia Saas-Balen che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Saas-Balen_COA.svg/500px-CHE_Saas-Balen_COA.svg.png"
6290,63.9,63.9,36.1,"Saas-Fee (VS)","A Saas-Fee, l'Iniziativa sull'alimentazione è stata approvata con il 63,9 per cento. Saas-Fee dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saas-Fee_COA.svg/500px-CHE_Saas-Fee_COA.svg.png"
6291,0.4,0.4,99.6,"Saas-Grund (VS)","La popolazione di Saas-Grund respinge l'Iniziativa sull'alimentazione con il 99,6 per cento. Il tasso più alto di no all'Iniziativa sull'alimentazione nel cantone Vallese è a Saas-Grund.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Saas-Grund_COA.svg/500px-CHE_Saas-Grund_COA.svg.png"
6292,52.5,52.5,47.5,"Saint-Nicolas (VS)","Sì all'Iniziativa sull'alimentazione a Saint-Nicolas con il 52,5 per cento. Saint-Nicolas dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_St._Niklaus_COA.svg/500px-CHE_St._Niklaus_COA.svg.png"
6293,54.5,54.5,45.5,"Stalden (VS)","Sì all'Iniziativa sull'alimentazione a Stalden VS con il 54,5 per cento. Stalden VS dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Stalden_COA.svg/500px-CHE_Stalden_COA.svg.png"
6294,57,57,43,"Staldenried (VS)","A Staldenried, l'Iniziativa sull'alimentazione è approvata con il 57 per cento. Staldenried dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/CHE_Staldenried_COA.svg/500px-CHE_Staldenried_COA.svg.png"
6295,8.9,8.9,91.1,"Täsch (VS)","A Täsch l'Iniziativa sull'alimentazione è stata respinta con il 91,1 per cento. Sia Täsch che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_T%C3%A4sch_VS_COA.svg/500px-CHE_T%C3%A4sch_VS_COA.svg.png"
6296,29,29,71,"Törbel (VS)","A Törbel l'Iniziativa sull'alimentazione è stata respinta con il 71 per cento. Sia Törbel che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_T%C3%B6rbel_COA.svg/500px-CHE_T%C3%B6rbel_COA.svg.png"
6297,48.4,48.4,51.6,"Viège (VS)","Con il 51,6 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Viège. Sia Viège che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Visp_COA.svg/500px-CHE_Visp_COA.svg.png"
6298,47.2,47.2,52.8,"Visperterminen (VS)","A Visperterminen l'Iniziativa sull'alimentazione è stata respinta con il 52,8 per cento. Sia Visperterminen che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Visperterminen_COA.svg/500px-CHE_Visperterminen_COA.svg.png"
6299,10.9,10.9,89.1,"Zeneggen (VS)","Con il 89,1 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Zeneggen. Sia Zeneggen che il cantone Vallese hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Zeneggen_COA.svg/500px-CHE_Zeneggen_COA.svg.png"
6300,58,58,42,"Zermatt (VS)","A Zermatt, l'Iniziativa sull'alimentazione è stata approvata con il 58 per cento. Zermatt dice sì all'Iniziativa sull'alimentazione, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Zermatt_COA.svg/500px-CHE_Zermatt_COA.svg.png"
6404,1.1,1.1,98.9,"Boudry (NE)","La popolazione di Boudry respinge l'Iniziativa sull'alimentazione con il 98,9 per cento. Divergenza: Boudry dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Boudry_COA.svg/250px-CHE_Boudry_COA.svg.png"
6408,74,74,26,"Cortaillod (NE)","Sì all'Iniziativa sull'alimentazione a Cortaillod: 74 per cento. Cortaillod approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/Cortaillod-blazon.svg/250px-Cortaillod-blazon.svg.png"
6413,40.5,40.5,59.5,"Rochefort (NE)","Con il 59,5 per cento dei voti, Rochefort ha respinto l'Iniziativa sull'alimentazione. Divergenza: Rochefort dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/Rochefort-blazon.svg/250px-Rochefort-blazon.svg.png"
6416,86,86,14,"Milvignes (NE)","Sì all'Iniziativa sull'alimentazione a Milvignes: 86 per cento. Milvignes approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/Milvignes-blazon.svg/250px-Milvignes-blazon.svg.png"
6417,63,63,37,"La Grande Béroche (NE)","Sì all'Iniziativa sull'alimentazione a La Grande Béroche: 63 per cento. La Grande Béroche approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/LaGrandeB%C3%A9roche-blazon.svg/250px-LaGrandeB%C3%A9roche-blazon.svg.png"
6421,68,68,32,"La Chaux-de-Fonds (NE)","Sì all'Iniziativa sull'alimentazione a La Chaux-de-Fonds: 68 per cento. La Chaux-de-Fonds approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b3/CHE_La_Chaux-de-Fonds_COA.svg/500px-CHE_La_Chaux-de-Fonds_COA.svg.png"
6422,58.8,58.8,41.2,"Les Planchettes (NE)","Sì all'Iniziativa sull'alimentazione a Les Planchettes con il 58,8 per cento. Les Planchettes approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Les_Planchettes_COA.svg/500px-CHE_Les_Planchettes_COA.svg.png"
6423,12.4,12.4,87.6,"La Sagne (NE)","La popolazione di La Sagne respinge l'Iniziativa sull'alimentazione con il 87,6 per cento. Divergenza: La Sagne dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/La_Sagne-coat_of_arms.svg/500px-La_Sagne-coat_of_arms.svg.png"
6432,44.3,44.3,55.7,"La (BréviNE)","La popolazione di La Brévine respinge l'Iniziativa sull'alimentazione con il 55,7 per cento. Divergenza: La Brévine dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_La_Br%C3%A9vine_COA.svg/500px-CHE_La_Br%C3%A9vine_COA.svg.png"
6433,49.8,49.8,50.2,"Brot-Plamboz (NE)","A Brot-Plamboz l'Iniziativa sull'alimentazione non ottiene la maggioranza: 50,2 per cento di no. Divergenza: Brot-Plamboz dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/48/Brot-Plamboz-coat_of_arms.svg/500px-Brot-Plamboz-coat_of_arms.svg.png"
6434,37.2,37.2,62.8,"Le Cerneux-Péquignot (NE)","Con il 62,8 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Le Cerneux-Péquignot. Divergenza: Le Cerneux-Péquignot dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/Le_Cerneux-Pequignot-coat_of_arms.svg/500px-Le_Cerneux-Pequignot-coat_of_arms.svg.png"
6435,48.4,48.4,51.6,"La Chaux-du-Milieu (NE)","La popolazione di La Chaux-du-Milieu respinge l'Iniziativa sull'alimentazione con il 51,6 per cento. Divergenza: La Chaux-du-Milieu dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/La_Chaux-du-Milieu-coat_of_arms.svg/500px-La_Chaux-du-Milieu-coat_of_arms.svg.png"
6436,96.6,96.6,3.4,"Le Locle (NE)","A Le Locle, l'Iniziativa sull'alimentazione è stata approvata con il 96,6 per cento. Nel cantone di Neuchâtel, Le Locle ha ottenuto il più alto tasso di sì per l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4e/LeLocle-blazon.svg/250px-LeLocle-blazon.svg.png"
6437,11,11,89,"Les Ponts-de-Martel (NE)","Con il 89 per cento dei voti, Les Ponts-de-Martel ha respinto l'Iniziativa sull'alimentazione. Divergenza: Les Ponts-de-Martel dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8b/CHE_Les_Ponts-de-Martel_COA.svg/500px-CHE_Les_Ponts-de-Martel_COA.svg.png"
6451,26.4,26.4,73.6,"Cornaux (NE)","A Cornaux, l'Iniziativa sull'alimentazione è stata respinta con il 73,6 per cento. Divergenza: Cornaux dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/29/CHE_Cornaux_COA.svg/500px-CHE_Cornaux_COA.svg.png"
6452,55.9,55.9,44.1,"Cressier (NE)","La popolazione di Cressier NE approva l'Iniziativa sull'alimentazione con il 55,9 per cento. Cressier NE approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d4/Cressier_NE-blazon.svg/250px-Cressier_NE-blazon.svg.png"
6455,13.1,13.1,86.9,"Le Landeron (NE)","La popolazione di Le Landeron respinge l'Iniziativa sull'alimentazione con il 86,9 per cento. Divergenza: Le Landeron dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/LeLanderon-blazon.svg/250px-LeLanderon-blazon.svg.png"
6456,70.7,70.7,29.3,"Lignières (NE)","Sì all'Iniziativa sull'alimentazione a Lignières con il 70,7 per cento. Lignières approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6f/CHE_Ligni%C3%A8res_COA.svg/500px-CHE_Ligni%C3%A8res_COA.svg.png"
6458,43.3,43.3,56.7,"Neuchâtel (NE)","Con il 56,7 per cento dei voti, Neuchâtel ha respinto l'Iniziativa sull'alimentazione. Divergenza: Neuchâtel dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Neuch%C3%A2tel_COA.svg/500px-CHE_Neuch%C3%A2tel_COA.svg.png"
6487,8.9,8.9,91.1,"Val-de-Ruz (NE)","A Val-de-Ruz l'Iniziativa sull'alimentazione è stata respinta con il 91,1 per cento. Divergenza: Val-de-Ruz dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b1/CHE_Val-de-Ruz_COA.svg/500px-CHE_Val-de-Ruz_COA.svg.png"
6504,66,66,34,"La Côte-aux-Fées (NE)","Sì all'Iniziativa sull'alimentazione a La Côte-aux-Fées, con il 66 per cento di voti favorevoli. La Côte-aux-Fées approva l'Iniziativa sull'alimentazione, così come il cantone Neuchâtel.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/35/CHE_La_C%C3%B4te-aux-F%C3%A9es_COA.svg/500px-CHE_La_C%C3%B4te-aux-F%C3%A9es_COA.svg.png"
6511,0.7,0.7,99.3,"Les Verrières (NE)","Con il 99,3 per cento dei voti, Les Verrières ha respinto l'Iniziativa sull'alimentazione. Il tasso più alto di no all'Iniziativa sull'alimentazione nel cantone Neuchâtel è a Les Verrières.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6a/CHE_Les_Verri%C3%A8res_COA.svg/500px-CHE_Les_Verri%C3%A8res_COA.svg.png"
6512,41.1,41.1,58.9,"Val-de-Travers (NE)","A Val-de-Travers, l'Iniziativa sull'alimentazione è stata respinta con il 58,9 per cento. Divergenza: Val-de-Travers dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/CHE_Val-de-Travers_COA.svg/250px-CHE_Val-de-Travers_COA.svg.png"
6513,49.6,49.6,50.4,"Laténa (NE)","A Laténa l'Iniziativa sull'alimentazione non ottiene la maggioranza: 50,4 per cento di no. Divergenza: Laténa dice no all'Iniziativa sull'alimentazione, il cantone Neuchâtel dice sì.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0e/CHE_Lat%C3%A9na_COA.svg/500px-CHE_Lat%C3%A9na_COA.svg.png"
6601,64.2,64.2,35.8,"Aire-la-Ville (GE)","A Aire-la-Ville, l'Iniziativa sull'alimentazione è approvata con il 64,2 per cento. Aire-la-Ville dice sì all'Iniziativa sull'alimentazione, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/67/CHE_Aire-la-Ville_COA.svg/960px-CHE_Aire-la-Ville_COA.svg.png"
6602,81.5,81.5,18.5,"Anières (GE)","A Anières, l'Iniziativa sull'alimentazione è stata approvata con il 81,5 per cento. Anières dice sì all'Iniziativa sull'alimentazione, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Ani%C3%A8res_COA.svg/960px-CHE_Ani%C3%A8res_COA.svg.png"
6603,86.8,86.8,13.2,"Avully (GE)","Sì all'Iniziativa sull'alimentazione a Avully, con il 86,8 per cento di voti favorevoli. Avully dice sì all'Iniziativa sull'alimentazione, il cantone Ginevra dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/4f/CHE_Avully_COA.svg/960px-CHE_Avully_COA.svg.png"
6604,38.1,38.1,61.9,"Avusy (GE)","A Avusy l'Iniziativa sull'alimentazione non ottiene la maggioranza: 61,9 per cento di no. Sia Avusy che il cantone Ginevra hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_Avusy_COA.svg/960px-CHE_Avusy_COA.svg.png"
6605,13.5,13.5,86.5,"Bardonnex (GE)","Con il 86,5 per cento dei voti, l'Iniziativa sull'alimentazione viene respinta a Bardonnex. Sia Bardonnex che il cantone Ginevra hanno bocciato l'Iniziativa sull'alimentazione.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Bardonnex_COA.svg/500px-CHE_Bardonnex_COA.svg.png"
