"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_it","Text_it","link_wappen"
6135,42.7,42.7,57.3,"Leytron (VS)","Con il 57,3 per cento dei voti, Leytron ha respinto l'Iniziativa sulla neutralità. Sia Leytron che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Leytron_COA.svg/500px-CHE_Leytron_COA.svg.png"
6136,80.2,80.2,19.8,"Martigny (VS)","A Martigny l'Iniziativa sulla neutralità è stata approvata con il 80,2 per cento. Martigny dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Martigny_COA.svg/500px-CHE_Martigny_COA.svg.png"
6137,40.4,40.4,59.6,"Martigny-Combe (VS)","La popolazione di Martigny-Combe respinge l'Iniziativa sulla neutralità con il 59,6 per cento. Sia Martigny-Combe che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Martigny-Combe_COA.svg/500px-CHE_Martigny-Combe_COA.svg.png"
6139,66.2,66.2,33.8,"Riddes (VS)","Sì all'Iniziativa sulla neutralità a Riddes: 66,2 per cento. Riddes dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9f/CHE_Riddes_COA.svg/500px-CHE_Riddes_COA.svg.png"
6140,0.5,0.5,99.5,"Saillon (VS)","Con il 99,5 per cento dei voti, Saillon ha respinto l'Iniziativa sulla neutralità. Sia Saillon che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saillon_COA.svg/500px-CHE_Saillon_COA.svg.png"
6141,60,60,40,"Saxon (VS)","A Saxon, l'Iniziativa sulla neutralità è stata approvata con il 60 per cento. Saxon dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Saxon_COA.svg/500px-CHE_Saxon_COA.svg.png"
6142,50.1,50.1,49.9,"Trient (VS)","A Trient, l'Iniziativa sulla neutralità è approvata con il 50,1 per cento. Trient dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/CHE_Trient_COA.svg/500px-CHE_Trient_COA.svg.png"
6151,31.6,31.6,68.4,"Champéry (VS)","La popolazione di Champéry respinge l'Iniziativa sulla neutralità con il 68,4 per cento. Sia Champéry che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Champ%C3%A9ry_COA.svg/500px-CHE_Champ%C3%A9ry_COA.svg.png"
6152,47.6,47.6,52.4,"Collombey-Muraz (VS)","Con il 52,4 per cento dei voti, Collombey-Muraz ha respinto l'Iniziativa sulla neutralità. Sia Collombey-Muraz che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Collombey-Muraz_COA.svg/500px-CHE_Collombey-Muraz_COA.svg.png"
6153,1.4,1.4,98.6,"Monthey (VS)","A Monthey l'Iniziativa sulla neutralità non ottiene la maggioranza: 98,6 per cento di no. Sia Monthey che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/04/CHE_Monthey_COA.svg/500px-CHE_Monthey_COA.svg.png"
6154,58.5,58.5,41.5,"Port-Valais (VS)","A Port-Valais, l'Iniziativa sulla neutralità è stata approvata con il 58,5 per cento. Port-Valais dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/93/Port-Valais_Coat_of_Arms.svg/330px-Port-Valais_Coat_of_Arms.svg.png"
6155,66,66,34,"Saint-Gingolph (VS)","Sì all'Iniziativa sulla neutralità a Saint-Gingolph con il 66 per cento. Saint-Gingolph dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/CHE_Saint-Gingolph_COA.svg/500px-CHE_Saint-Gingolph_COA.svg.png"
6156,49.1,49.1,50.9,"Troistorrents (VS)","A Troistorrents, l'Iniziativa sulla neutralità è stata respinta con il 50,9 per cento. Sia Troistorrents che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/CHE_Troistorrents_COA.svg/500px-CHE_Troistorrents_COA.svg.png"
6157,25.5,25.5,74.5,"Val-d'Illiez (VS)","La popolazione di Val-d'Illiez respinge l'Iniziativa sulla neutralità con il 74,5 per cento. Sia Val-d'Illiez che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ae/CHE_Val-d%27Illiez_COA.svg/500px-CHE_Val-d%27Illiez_COA.svg.png"
6158,50.6,50.6,49.4,"Vionnaz (VS)","A Vionnaz, l'Iniziativa sulla neutralità è stata approvata con il 50,6 per cento. Vionnaz dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/58/CHE_Vionnaz_COA.svg/500px-CHE_Vionnaz_COA.svg.png"
6159,13.5,13.5,86.5,"Vouvry (VS)","La popolazione di Vouvry respinge l'Iniziativa sulla neutralità con il 86,5 per cento. Sia Vouvry che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Vouvry_COA.svg/500px-CHE_Vouvry_COA.svg.png"
6172,58,58,42,"Bister (VS)","Sì all'Iniziativa sulla neutralità a Bister, con il 58 per cento di voti favorevoli. Bister dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/60/CHE_Bister_COA.svg/500px-CHE_Bister_COA.svg.png"
6173,26.5,26.5,73.5,"Bitsch (VS)","La popolazione di Bitsch respinge l'Iniziativa sulla neutralità con il 73,5 per cento. Sia Bitsch che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/41/CHE_Bitsch_COA.svg/500px-CHE_Bitsch_COA.svg.png"
6177,40.1,40.1,59.9,"Grengiols (VS)","La popolazione di Grengiols respinge l'Iniziativa sulla neutralità con il 59,9 per cento. Sia Grengiols che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/68/CHE_Grengiols_COA.svg/500px-CHE_Grengiols_COA.svg.png"
6181,71.5,71.5,28.5,"Riederalp (VS)","Sì all'Iniziativa sulla neutralità a Riederalp: 71,5 per cento. Riederalp dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/75/CHE_Riederalp_COA.svg/500px-CHE_Riederalp_COA.svg.png"
6191,79,79,21,"Ausserberg (VS)","Sì all'Iniziativa sulla neutralità a Ausserberg con il 79 per cento. Ausserberg dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_Ausserberg_COA.svg/500px-CHE_Ausserberg_COA.svg.png"
6192,47.5,47.5,52.5,"Blatten (VS)","Con il 52,5 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Blatten. Sia Blatten che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Blatten_COA.svg/500px-CHE_Blatten_COA.svg.png"
6193,57.1,57.1,42.9,"Bürchen (VS)","Sì all'Iniziativa sulla neutralità a Bürchen: 57,1 per cento. Bürchen dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_B%C3%BCrchen_COA_alt.svg/500px-CHE_B%C3%BCrchen_COA_alt.svg.png"
6194,38.1,38.1,61.9,"Eischoll (VS)","A Eischoll l'Iniziativa sulla neutralità non ottiene la maggioranza: 61,9 per cento di no. Sia Eischoll che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/37/CHE_Eischoll_COA.svg/500px-CHE_Eischoll_COA.svg.png"
6195,4.3,4.3,95.7,"Ferden (VS)","La popolazione di Ferden respinge l'Iniziativa sulla neutralità con il 95,7 per cento. Sia Ferden che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/83/CHE_Ferden_COA.svg/500px-CHE_Ferden_COA.svg.png"
6197,22.8,22.8,77.2,"Kippel (VS)","A Kippel l'Iniziativa sulla neutralità non ottiene la maggioranza: 77,2 per cento di no. Sia Kippel che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/00/CHE_Kippel_COA.svg/500px-CHE_Kippel_COA.svg.png"
6198,63.4,63.4,36.6,"Niedergesteln (VS)","Sì all'Iniziativa sulla neutralità a Niedergesteln, con il 63,4 per cento di voti favorevoli. Niedergesteln dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ee/CHE_Niedergesteln_COA.svg/500px-CHE_Niedergesteln_COA.svg.png"
6199,43.5,43.5,56.5,"Rarogne (VS)","A Rarogne, l'Iniziativa sulla neutralità è stata respinta con il 56,5 per cento. Sia Rarogne che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c5/CHE_Raron_COA.svg/500px-CHE_Raron_COA.svg.png"
6201,48,48,52,"Unterbäch (VS)","La popolazione di Unterbäch respinge l'Iniziativa sulla neutralità con il 52 per cento. Sia Unterbäch che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1d/CHE_Unterb%C3%A4ch_COA_alt.svg/500px-CHE_Unterb%C3%A4ch_COA_alt.svg.png"
6202,56.1,56.1,43.9,"Wiler (Lötschen) (VS)","A Wiler (Lötschen), l'Iniziativa sulla neutralità è stata approvata con il 56,1 per cento. Wiler (Lötschen) dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/CHE_Wiler_COA.svg/500px-CHE_Wiler_COA.svg.png"
6203,53.2,53.2,46.8,"Mörel-Filet (VS)","Sì all'Iniziativa sulla neutralità a Mörel-Filet, con il 53,2 per cento di voti favorevoli. Mörel-Filet dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/aa/CHE_Moerel-Filet_COA.svg/500px-CHE_Moerel-Filet_COA.svg.png"
6204,52.5,52.5,47.5,"Steg-Hohtenn (VS)","A Steg-Hohtenn l'Iniziativa sulla neutralità è stata approvata con il 52,5 per cento. Steg-Hohtenn dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e7/CHE_Steg-Hohtenn_COA.svg/500px-CHE_Steg-Hohtenn_COA.svg.png"
6205,43.5,43.5,56.5,"Bettmeralp (VS)","Con il 56,5 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Bettmeralp. Sia Bettmeralp che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Betten_COA.svg/500px-CHE_Betten_COA.svg.png"
6211,47,47,53,"Collonges (VS)","Con il 53 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Collonges. Sia Collonges che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/CHE_Collonges_COA.svg/500px-CHE_Collonges_COA.svg.png"
6212,34.8,34.8,65.2,"Dorénaz (VS)","A Dorénaz l'Iniziativa sulla neutralità è stata respinta con il 65,2 per cento. Sia Dorénaz che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/Dor%C3%A9naz-blazon.svg/250px-Dor%C3%A9naz-blazon.svg.png"
6213,61.5,61.5,38.5,"Evionnaz (VS)","Sì all'Iniziativa sulla neutralità a Evionnaz con il 61,5 per cento. Evionnaz dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Evionnaz_COA.svg/500px-CHE_Evionnaz_COA.svg.png"
6214,56.5,56.5,43.5,"Finhaut (VS)","Sì all'Iniziativa sulla neutralità a Finhaut: 56,5 per cento. Finhaut dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/64/CHE_Finhaut_COA.svg/500px-CHE_Finhaut_COA.svg.png"
6215,86.7,86.7,13.3,"Massongex (VS)","A Massongex, l'Iniziativa sulla neutralità è approvata con il 86,7 per cento. Massongex dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9e/CHE_Massongex_COA.svg/500px-CHE_Massongex_COA.svg.png"
6217,53,53,47,"Saint-Maurice (VS)","Sì all'Iniziativa sulla neutralità a Saint-Maurice con il 53 per cento. Saint-Maurice dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_St_Maurice_COA.svg/500px-CHE_St_Maurice_COA.svg.png"
6218,55.7,55.7,44.3,"Salvan (VS)","Sì all'Iniziativa sulla neutralità a Salvan: 55,7 per cento. Salvan dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Salvan-blazon.svg/250px-Salvan-blazon.svg.png"
6219,59.3,59.3,40.7,"Vernayaz (VS)","Sì all'Iniziativa sulla neutralità a Vernayaz con il 59,3 per cento. Vernayaz dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/da/Vernayaz-blazon.svg/250px-Vernayaz-blazon.svg.png"
6220,16.4,16.4,83.6,"Vérossaz (VS)","A Vérossaz l'Iniziativa sulla neutralità è stata respinta con il 83,6 per cento. Sia Vérossaz che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/V%C3%A9rossaz-blazon.svg/250px-V%C3%A9rossaz-blazon.svg.png"
6232,38.8,38.8,61.2,"Chalais (VS)","La popolazione di Chalais respinge l'Iniziativa sulla neutralità con il 61,2 per cento. Sia Chalais che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/CHE_Chalais_COA.svg/500px-CHE_Chalais_COA.svg.png"
6235,56.1,56.1,43.9,"Chippis (VS)","A Chippis, l'Iniziativa sulla neutralità è approvata con il 56,1 per cento. Chippis dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b8/CHE_Chippis_COA.svg/500px-CHE_Chippis_COA.svg.png"
6238,89.8,89.8,10.2,"Grône (VS)","A Grône, l'Iniziativa sulla neutralità è stata approvata con il 89,8 per cento. Grône dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/CHE_Gr%C3%B4ne_COA.svg/500px-CHE_Gr%C3%B4ne_COA.svg.png"
6239,0.5,0.5,99.5,"Icogne (VS)","Con il 99,5 per cento dei voti, Icogne ha respinto l'Iniziativa sulla neutralità. Il tasso più alto di no all'Iniziativa sulla neutralità nel cantone Vallese è a Icogne.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f9/CHE_Icogne_COA.svg/500px-CHE_Icogne_COA.svg.png"
6240,75.4,75.4,24.6,"Lens (VS)","A Lens l'Iniziativa sulla neutralità è stata approvata con il 75,4 per cento. Lens dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Lens_COA.svg/500px-CHE_Lens_COA.svg.png"
6246,50.9,50.9,49.1,"Saint-Léonard (VS)","Sì all'Iniziativa sulla neutralità a Saint-Léonard, con il 50,9 per cento di voti favorevoli. Saint-Léonard dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a0/CHE_Saint-L%C3%A9onard_COA.svg/500px-CHE_Saint-L%C3%A9onard_COA.svg.png"
6248,39,39,61,"Sierre (VS)","A Sierre l'Iniziativa sulla neutralità è stata respinta con il 61 per cento. Sia Sierre che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/18/CHE_Sierre_COA.svg/500px-CHE_Sierre_COA.svg.png"
6252,41.7,41.7,58.3,"Anniviers (VS)","Con il 58,3 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Anniviers. Sia Anniviers che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/71/CHE_Anniviers_COA.svg/500px-CHE_Anniviers_COA.svg.png"
6253,50.2,50.2,49.8,"Crans-Montana (VS)","La popolazione di Crans-Montana approva l'Iniziativa sulla neutralità con il 50,2 per cento. Crans-Montana dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/94/CHE_Crans-Montana_COA.svg/500px-CHE_Crans-Montana_COA.svg.png"
6254,11.7,11.7,88.3,"Noble-Contrée (VS)","La popolazione di Noble-Contrée respinge l'Iniziativa sulla neutralità con il 88,3 per cento. Sia Noble-Contrée che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/98/CHE_Noble-Contr%C3%A9e_COA_alt.svg/500px-CHE_Noble-Contr%C3%A9e_COA_alt.svg.png"
6261,2.4,2.4,97.6,"Arbaz (VS)","A Arbaz l'Iniziativa sulla neutralità è stata respinta con il 97,6 per cento. Sia Arbaz che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0a/CHE_Arbaz_COA.svg/500px-CHE_Arbaz_COA.svg.png"
6263,64.3,64.3,35.7,"Grimisuat (VS)","Sì all'Iniziativa sulla neutralità a Grimisuat: 64,3 per cento. Grimisuat dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/Grimisuat-blazon.svg/250px-Grimisuat-blazon.svg.png"
6265,48.4,48.4,51.6,"Savièse (VS)","A Savièse, l'Iniziativa sulla neutralità è stata respinta con il 51,6 per cento. Sia Savièse che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_Savi%C3%A8se_COA.svg/500px-CHE_Savi%C3%A8se_COA.svg.png"
6266,72.3,72.3,27.7,"Sion (VS)","Sì all'Iniziativa sulla neutralità a Sion: 72,3 per cento. Sion dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d7/CHE_Sion_COA.svg/500px-CHE_Sion_COA.svg.png"
6267,43.7,43.7,56.3,"Veysonnaz (VS)","A Veysonnaz l'Iniziativa sulla neutralità è stata respinta con il 56,3 per cento. Sia Veysonnaz che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Veysonnaz_COA.svg/500px-CHE_Veysonnaz_COA.svg.png"
6281,55.6,55.6,44.4,"Baltschieder (VS)","A Baltschieder l'Iniziativa sulla neutralità è stata approvata con il 55,6 per cento. Baltschieder dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Baltschieder_COA.svg/500px-CHE_Baltschieder_COA.svg.png"
6282,35.5,35.5,64.5,"Eisten (VS)","La popolazione di Eisten respinge l'Iniziativa sulla neutralità con il 64,5 per cento. Sia Eisten che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/16/CHE_Eisten_COA.svg/500px-CHE_Eisten_COA.svg.png"
6283,54.5,54.5,45.5,"Embd (VS)","A Embd, l'Iniziativa sulla neutralità è approvata con il 54,5 per cento. Embd dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Embd_COA.svg/500px-CHE_Embd_COA.svg.png"
6285,60.1,60.1,39.9,"Grächen (VS)","Sì all'Iniziativa sulla neutralità a Grächen con il 60,1 per cento. Grächen dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cb/CHE_Graechen_COA.svg/500px-CHE_Graechen_COA.svg.png"
6286,34.7,34.7,65.3,"Lalden (VS)","A Lalden l'Iniziativa sulla neutralità non ottiene la maggioranza: 65,3 per cento di no. Sia Lalden che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Lalden_COA.svg/500px-CHE_Lalden_COA.svg.png"
6287,39.7,39.7,60.3,"Randa (VS)","La popolazione di Randa respinge l'Iniziativa sulla neutralità con il 60,3 per cento. Sia Randa che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Randa_COA.svg/500px-CHE_Randa_COA.svg.png"
6288,71.7,71.7,28.3,"Saas-Almagell (VS)","La popolazione di Saas-Almagell approva l'Iniziativa sulla neutralità con il 71,7 per cento. Saas-Almagell dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6e/CHE_Saas-Almagell_COA.svg/500px-CHE_Saas-Almagell_COA.svg.png"
6289,32.7,32.7,67.3,"Saas-Balen (VS)","La popolazione di Saas-Balen respinge l'Iniziativa sulla neutralità con il 67,3 per cento. Sia Saas-Balen che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/01/CHE_Saas-Balen_COA.svg/500px-CHE_Saas-Balen_COA.svg.png"
6290,16.4,16.4,83.6,"Saas-Fee (VS)","La popolazione di Saas-Fee respinge l'Iniziativa sulla neutralità con il 83,6 per cento. Sia Saas-Fee che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/90/CHE_Saas-Fee_COA.svg/500px-CHE_Saas-Fee_COA.svg.png"
6291,37.4,37.4,62.6,"Saas-Grund (VS)","La popolazione di Saas-Grund respinge l'Iniziativa sulla neutralità con il 62,6 per cento. Sia Saas-Grund che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5d/CHE_Saas-Grund_COA.svg/500px-CHE_Saas-Grund_COA.svg.png"
6292,46.5,46.5,53.5,"Saint-Nicolas (VS)","A Saint-Nicolas l'Iniziativa sulla neutralità non ottiene la maggioranza: 53,5 per cento di no. Sia Saint-Nicolas che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d2/CHE_St._Niklaus_COA.svg/500px-CHE_St._Niklaus_COA.svg.png"
6293,46.4,46.4,53.6,"Stalden (VS)","A Stalden VS l'Iniziativa sulla neutralità non ottiene la maggioranza: 53,6 per cento di no. Sia Stalden VS che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/17/CHE_Stalden_COA.svg/500px-CHE_Stalden_COA.svg.png"
6294,51.5,51.5,48.5,"Staldenried (VS)","A Staldenried, l'Iniziativa sulla neutralità è approvata con il 51,5 per cento. Staldenried dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/9c/CHE_Staldenried_COA.svg/500px-CHE_Staldenried_COA.svg.png"
6295,24,24,76,"Täsch (VS)","A Täsch l'Iniziativa sulla neutralità è stata respinta con il 76 per cento. Sia Täsch che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/31/CHE_T%C3%A4sch_VS_COA.svg/500px-CHE_T%C3%A4sch_VS_COA.svg.png"
6296,37.1,37.1,62.9,"Törbel (VS)","A Törbel l'Iniziativa sulla neutralità è stata respinta con il 62,9 per cento. Sia Törbel che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ab/CHE_T%C3%B6rbel_COA.svg/500px-CHE_T%C3%B6rbel_COA.svg.png"
6297,10.4,10.4,89.6,"Viège (VS)","Con il 89,6 per cento dei voti, l'Iniziativa sulla neutralità viene respinta a Viège. Sia Viège che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/81/CHE_Visp_COA.svg/500px-CHE_Visp_COA.svg.png"
6298,25.9,25.9,74.1,"Visperterminen (VS)","A Visperterminen l'Iniziativa sulla neutralità è stata respinta con il 74,1 per cento. Sia Visperterminen che il cantone Vallese hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Visperterminen_COA.svg/500px-CHE_Visperterminen_COA.svg.png"
6299,52.7,52.7,47.3,"Zeneggen (VS)","Sì all'Iniziativa sulla neutralità a Zeneggen: 52,7 per cento. Zeneggen dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f0/CHE_Zeneggen_COA.svg/500px-CHE_Zeneggen_COA.svg.png"
6300,56.2,56.2,43.8,"Zermatt (VS)","A Zermatt, l'Iniziativa sulla neutralità è stata approvata con il 56,2 per cento. Zermatt dice sì all'Iniziativa sulla neutralità, il cantone Vallese dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/50/CHE_Zermatt_COA.svg/500px-CHE_Zermatt_COA.svg.png"
6404,47,47,53,"Boudry (NE)","La popolazione di Boudry respinge l'Iniziativa sulla neutralità con il 53 per cento. Sia Boudry che il cantone Neuchâtel hanno bocciato l'Iniziativa sulla neutralità.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/86/CHE_Boudry_COA.svg/250px-CHE_Boudry_COA.svg.png"
6408,51.3,51.3,48.7,"Cortaillod (NE)","Sì all'Iniziativa sulla neutralità a Cortaillod: 51,3 per cento. Cortaillod dice sì all'Iniziativa sulla neutralità, il cantone Neuchâtel dice no.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5a/Cortaillod-blazon.svg/250px-Cortaillod-blazon.svg.png"
