"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de","link_wappen"
5757,38.5,38.5,61.5,"Orbe VD","In Orbe ist die Steuersenkung von 12 Prozent mit 61,5 Prozent der Stimmen gescheitert. Abweichung: Orbe verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/65/CHE_Orbe_COA.svg/500px-CHE_Orbe_COA.svg.png"
5758,30.1,30.1,69.9,"La Praz VD","Nein zur Steuersenkung von 12 Prozent in La Praz: 69,9 Prozent. Abweichung: La Praz verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_La_Praz_COA.svg/500px-CHE_La_Praz_COA.svg.png"
5759,50.1,50.1,49.9,"Premier VD","Die Steuersenkung von 12 Prozent erreicht in Premier 50,1 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Premier der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/CHE_Premier_COA.svg/500px-CHE_Premier_COA.svg.png"
5760,74.9,74.9,25.1,"Rances VD","Die Steuersenkung von 12 Prozent erreicht in Rances 74,9 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Rances der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/69/CHE_Rances_COA.svg/500px-CHE_Rances_COA.svg.png"
5761,24,24,76,"Romainmôtier-Envy VD","Nein zur Steuersenkung von 12 Prozent in Romainmôtier-Envy: 76 Prozent. Abweichung: Romainmôtier-Envy verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Romainmotier-Envy_COA.svg/500px-CHE_Romainmotier-Envy_COA.svg.png"
5762,38.5,38.5,61.5,"Sergey VD","In Sergey hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 61,5 Prozent lehnen die Vorlage ab. Abweichung: Sergey verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Sergey_COA.svg/500px-CHE_Sergey_COA.svg.png"
5763,41,41,59,"Valeyres-sous-Rances VD","In Valeyres-sous-Rances hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 59 Prozent lehnen die Vorlage ab. Abweichung: Valeyres-sous-Rances verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/CHE_Valeyres-sous-Rances_COA.svg/500px-CHE_Valeyres-sous-Rances_COA.svg.png"
5764,65.1,65.1,34.9,"Vallorbe VD","Die Steuersenkung von 12 Prozent erreicht in Vallorbe 65,1 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Vallorbe der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d8/CHE_Vallorbe_COA.svg/500px-CHE_Vallorbe_COA.svg.png"
5765,29.1,29.1,70.9,"Vaulion VD","Nein zur Steuersenkung von 12 Prozent in Vaulion: 70,9 Prozent. Abweichung: Vaulion verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Vaulion_COA.svg/500px-CHE_Vaulion_COA.svg.png"
5766,55.3,55.3,44.7,"Vuiteboeuf VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Vuiteboeuf mit 55,3 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Vuiteboeuf der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a5/CHE_Vuiteboeuf_COA.svg/500px-CHE_Vuiteboeuf_COA.svg.png"
5785,81.8,81.8,18.2,"Corcelles-le-Jorat VD","Die Steuersenkung von 12 Prozent erreicht in Corcelles-le-Jorat 81,8 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Corcelles-le-Jorat der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/24/CHE_Corcelles-le-Jorat_COA.svg/500px-CHE_Corcelles-le-Jorat_COA.svg.png"
5790,34.2,34.2,65.8,"Maracon VD","In Maracon ist die Steuersenkung von 12 Prozent mit 65,8 Prozent der Stimmen gescheitert. Abweichung: Maracon verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/10/CHE_Maracon_COA.svg/500px-CHE_Maracon_COA.svg.png"
5792,83.6,83.6,16.4,"Montpreveyres VD","Ja zur Steuersenkung von 12 Prozent in Montpreveyres: 83,6 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Montpreveyres der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/CHE_Montpreveyres_COA.svg/500px-CHE_Montpreveyres_COA.svg.png"
5798,73.1,73.1,26.9,"Ropraz VD","Ja zur Steuersenkung von 12 Prozent in Ropraz: 73,1 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Ropraz der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Ropraz_COA.svg/500px-CHE_Ropraz_COA.svg.png"
5799,11.8,11.8,88.2,"Servion VD","Nein zur Steuersenkung von 12 Prozent in Servion: 88,2 Prozent. Abweichung: Servion verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/d0/CHE_Servion_COA.svg/500px-CHE_Servion_COA.svg.png"
5803,54.6,54.6,45.4,"Vulliens VD","Ja zur Steuersenkung von 12 Prozent in Vulliens: 54,6 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Vulliens der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f1/CHE_Vulliens_COA.svg/500px-CHE_Vulliens_COA.svg.png"
5804,53,53,47,"Jorat-Menthue VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Jorat-Menthue mit 53 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Jorat-Menthue der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e0/CHE_Jorat-Menthue_COA.svg/500px-CHE_Jorat-Menthue_COA.svg.png"
5805,44.2,44.2,55.8,"Oron VD","Nein zur Steuersenkung von 12 Prozent in Oron: 55,8 Prozent. Abweichung: Oron verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/91/CHE_Oron_COA.svg/500px-CHE_Oron_COA.svg.png"
5806,51.4,51.4,48.6,"Jorat-Mézières VD","Ja zur Steuersenkung von 12 Prozent in Jorat-Mézières: 51,4 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Jorat-Mézières der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8a/CHE_Jorat-M%C3%A9zi%C3%A8res_COA.svg/500px-CHE_Jorat-M%C3%A9zi%C3%A8res_COA.svg.png"
5812,28.6,28.6,71.4,"Champtauroz VD","Nein zur Steuersenkung von 12 Prozent in Champtauroz: 71,4 Prozent. Abweichung: Champtauroz verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bf/CHE_Champtauroz_COA.svg/500px-CHE_Champtauroz_COA.svg.png"
5813,38.4,38.4,61.6,"Chevroux VD","In Chevroux hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 61,6 Prozent lehnen die Vorlage ab. Abweichung: Chevroux verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0d/CHE_Chevroux_COA.svg/500px-CHE_Chevroux_COA.svg.png"
5816,48.5,48.5,51.5,"Corcelles-près-Payerne VD","In Corcelles-près-Payerne hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 51,5 Prozent lehnen die Vorlage ab. Abweichung: Corcelles-près-Payerne verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Corcelles-pr%C3%A8s-Payerne_COA.svg/500px-CHE_Corcelles-pr%C3%A8s-Payerne_COA.svg.png"
5817,49.2,49.2,50.8,"Grandcour VD","Nein zur Steuersenkung von 12 Prozent in Grandcour: 50,8 Prozent. Abweichung: Grandcour verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f8/CHE_Grandcour_COA.svg/500px-CHE_Grandcour_COA.svg.png"
5819,98.5,98.5,1.5,"Henniez VD","Die Steuersenkung von 12 Prozent erreicht in Henniez 98,5 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Henniez der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Henniez_COA.svg/500px-CHE_Henniez_COA.svg.png"
5821,44.7,44.7,55.3,"Missy VD","In Missy ist die Steuersenkung von 12 Prozent mit 55,3 Prozent der Stimmen gescheitert. Abweichung: Missy verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ef/CHE_Missy_COA.svg/500px-CHE_Missy_COA.svg.png"
5822,78.7,78.7,21.3,"Payerne VD","Ja zur Steuersenkung von 12 Prozent in Payerne: 78,7 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Payerne der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Payerne_VD_COA.svg/500px-CHE_Payerne_VD_COA.svg.png"
5827,61.2,61.2,38.8,"Trey VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Trey mit 61,2 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Trey der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/df/CHE_Trey_COA.svg/500px-CHE_Trey_COA.svg.png"
5828,98,98,2,"Treytorrens (Payerne) VD","Ja zur Steuersenkung von 12 Prozent in Treytorrens (Payerne): 98 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Treytorrens (Payerne) der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/CHE_Treytorrens_COA.svg/500px-CHE_Treytorrens_COA.svg.png"
5830,54.9,54.9,45.1,"Villarzel VD","Ja zur Steuersenkung von 12 Prozent in Villarzel: 54,9 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Villarzel der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7b/CHE_Villarzel_COA.svg/500px-CHE_Villarzel_COA.svg.png"
5831,48.8,48.8,51.2,"Valbroye VD","Nein zur Steuersenkung von 12 Prozent in Valbroye: 51,2 Prozent. Abweichung: Valbroye verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/11/CHE_Valbroye_COA.svg/500px-CHE_Valbroye_COA.svg.png"
5841,8.8,8.8,91.2,"Château-d'Oex VD","In Château-d'Oex hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 91,2 Prozent lehnen die Vorlage ab. Abweichung: Château-d'Oex verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Ch%C3%A2teau_d%E2%80%99Oex_COA.svg/500px-CHE_Ch%C3%A2teau_d%E2%80%99Oex_COA.svg.png"
5842,10.9,10.9,89.1,"Rossinière VD","Nein zur Steuersenkung von 12 Prozent in Rossinière: 89,1 Prozent. Abweichung: Rossinière verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a9/CHE_Rossini%C3%A8re_COA.svg/500px-CHE_Rossini%C3%A8re_COA.svg.png"
5843,34.5,34.5,65.5,"Rougemont VD","In Rougemont ist die Steuersenkung von 12 Prozent mit 65,5 Prozent der Stimmen gescheitert. Abweichung: Rougemont verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/CHE_Rougemont_COA.svg/500px-CHE_Rougemont_COA.svg.png"
5851,82.9,82.9,17.1,"Allaman VD","Ja zur Steuersenkung von 12 Prozent in Allaman: 82,9 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Allaman der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e1/CHE_Allaman_COA.svg/500px-CHE_Allaman_COA.svg.png"
5852,48.1,48.1,51.9,"Bursinel VD","In Bursinel hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 51,9 Prozent lehnen die Vorlage ab. Abweichung: Bursinel verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/CHE_Bursinel_COA.svg/500px-CHE_Bursinel_COA.svg.png"
5853,73,73,27,"Bursins VD","Ja zur Steuersenkung von 12 Prozent in Bursins: 73 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Bursins der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/CHE_Bursins_COA.svg/500px-CHE_Bursins_COA.svg.png"
5854,45.8,45.8,54.2,"Burtigny VD","In Burtigny ist die Steuersenkung von 12 Prozent mit 54,2 Prozent der Stimmen gescheitert. Abweichung: Burtigny verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/73/CHE_Burtigny_COA.svg/500px-CHE_Burtigny_COA.svg.png"
5855,25.6,25.6,74.4,"Dully VD","In Dully ist die Steuersenkung von 12 Prozent mit 74,4 Prozent der Stimmen gescheitert. Abweichung: Dully verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dd/CHE_Dully_COA.svg/500px-CHE_Dully_COA.svg.png"
5856,45.8,45.8,54.2,"Essertines-sur-Rolle VD","Nein zur Steuersenkung von 12 Prozent in Essertines-sur-Rolle: 54,2 Prozent. Abweichung: Essertines-sur-Rolle verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b0/CHE_Essertines-sur-Rolle_COA.svg/500px-CHE_Essertines-sur-Rolle_COA.svg.png"
5857,65.8,65.8,34.2,"Gilly VD","Die Steuersenkung von 12 Prozent erreicht in Gilly 65,8 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Gilly der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/25/CHE_Gilly_COA.svg/500px-CHE_Gilly_COA.svg.png"
5858,58.5,58.5,41.5,"Luins VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Luins mit 58,5 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Luins der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Luins_COA.svg/500px-CHE_Luins_COA.svg.png"
5859,20.4,20.4,79.6,"Mont-sur-Rolle VD","In Mont-sur-Rolle hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 79,6 Prozent lehnen die Vorlage ab. Abweichung: Mont-sur-Rolle verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/CHE_Mont-sur-Rolle_COA.svg/500px-CHE_Mont-sur-Rolle_COA.svg.png"
5860,51.6,51.6,48.4,"Perroy VD","Ja zur Steuersenkung von 12 Prozent in Perroy: 51,6 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Perroy der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f2/CHE_Perroy_COA.svg/500px-CHE_Perroy_COA.svg.png"
5861,55.8,55.8,44.2,"Rolle VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Rolle mit 55,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Rolle der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/be/CHE_Rolle_COA.svg/500px-CHE_Rolle_COA.svg.png"
5862,45.9,45.9,54.1,"Tartegnin VD","Nein zur Steuersenkung von 12 Prozent in Tartegnin: 54,1 Prozent. Abweichung: Tartegnin verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/4/40/CHE_Tartegnin_COA.svg/500px-CHE_Tartegnin_COA.svg.png"
5863,61.2,61.2,38.8,"Vinzel VD","Ja zur Steuersenkung von 12 Prozent in Vinzel: 61,2 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Vinzel der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/CHE_Vinzel_COA.svg/500px-CHE_Vinzel_COA.svg.png"
5871,48,48,52,"L'Abbaye VD","In L'Abbaye hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 52 Prozent lehnen die Vorlage ab. Abweichung: L'Abbaye verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/34/CHE_L%E2%80%99Abbaye_COA.svg/500px-CHE_L%E2%80%99Abbaye_COA.svg.png"
5872,22.5,22.5,77.5,"Le Chenit VD","Nein zur Steuersenkung von 12 Prozent in Le Chenit: 77,5 Prozent. Abweichung: Le Chenit verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/33/CHE_Le_Chenit_COA.svg/500px-CHE_Le_Chenit_COA.svg.png"
5873,14.2,14.2,85.8,"Le Lieu VD","Nein zur Steuersenkung von 12 Prozent in Le Lieu: 85,8 Prozent. Abweichung: Le Lieu verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/3/38/CHE_Le_Lieu_COA.svg/500px-CHE_Le_Lieu_COA.svg.png"
5882,17.7,17.7,82.3,"Chardonne VD","In Chardonne hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 82,3 Prozent lehnen die Vorlage ab. Abweichung: Chardonne verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1b/CHE_Chardonne_COA.svg/500px-CHE_Chardonne_COA.svg.png"
5883,57.3,57.3,42.7,"Corseaux VD","Die Steuersenkung von 12 Prozent erreicht in Corseaux 57,3 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Corseaux der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/CHE_Corseaux_COA.svg/500px-CHE_Corseaux_COA.svg.png"
5884,34.9,34.9,65.1,"Corsier-sur-Vevey VD","Nein zur Steuersenkung von 12 Prozent in Corsier-sur-Vevey: 65,1 Prozent. Abweichung: Corsier-sur-Vevey verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/23/CHE_Corsier-sur-Vevey_COA.svg/500px-CHE_Corsier-sur-Vevey_COA.svg.png"
5885,60.8,60.8,39.2,"Jongny VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Jongny mit 60,8 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Jongny der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a8/CHE_Jongny_COA.svg/500px-CHE_Jongny_COA.svg.png"
5886,72,72,28,"Montreux VD","Die Steuersenkung von 12 Prozent erreicht in Montreux 72 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Montreux der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/77/CHE_Montreux_COA.svg/500px-CHE_Montreux_COA.svg.png"
5889,61,61,39,"La Tour-de-Peilz VD","Ja zur Steuersenkung von 12 Prozent in La Tour-de-Peilz: 61 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt La Tour-de-Peilz der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_La_Tour-de-Peilz_COA.svg/500px-CHE_La_Tour-de-Peilz_COA.svg.png"
5890,45,45,55,"Vevey VD","Nein zur Steuersenkung von 12 Prozent in Vevey: 55 Prozent. Abweichung: Vevey verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/59/CHE_Vevey_COA.svg/500px-CHE_Vevey_COA.svg.png"
5891,69.4,69.4,30.6,"Veytaux VD","Die Steuersenkung von 12 Prozent erreicht in Veytaux 69,4 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Veytaux der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/CHE_Veytaux_COA.svg/500px-CHE_Veytaux_COA.svg.png"
5892,79.1,79.1,20.9,"Blonay-Saint-Légier VD","Die Steuersenkung von 12 Prozent erreicht in Blonay-Saint-Légier 79,1 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Blonay-Saint-Légier der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/b/b4/CHE_Blonay-Saint-L%C3%A9gier_COA.svg/500px-CHE_Blonay-Saint-L%C3%A9gier_COA.svg.png"
5902,54.3,54.3,45.7,"Belmont-sur-Yverdon VD","Die Steuersenkung von 12 Prozent erreicht in Belmont-sur-Yverdon 54,3 Prozent Ja-Stimmen. Übereinstimmend mit dem Kanton Waadt stimmt Belmont-sur-Yverdon der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/88/CHE_Belmont-sur-Yverdon_COA.svg/500px-CHE_Belmont-sur-Yverdon_COA.svg.png"
5903,99.6,99.6,0.4,"Bioley-Magnoux VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Bioley-Magnoux mit 99,6 Prozent der Stimmen angenommen worden. Im Kanton Waadt liegt Bioley-Magnoux beim Ja-Anteil zur Steuersenkung von 12 Prozent an der Spitze.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e8/CHE_Bioley-Magnoux_COA.svg/500px-CHE_Bioley-Magnoux_COA.svg.png"
5904,28.5,28.5,71.5,"Chamblon VD","In Chamblon hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 71,5 Prozent lehnen die Vorlage ab. Abweichung: Chamblon verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Chamblon_COA.svg/500px-CHE_Chamblon_COA.svg.png"
5905,71.6,71.6,28.4,"Champvent VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Champvent mit 71,6 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Champvent der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ca/CHE_Champvent_COA.svg/500px-CHE_Champvent_COA.svg.png"
5907,54.4,54.4,45.6,"Chavannes-le-Chêne VD","Ja zur Steuersenkung von 12 Prozent in Chavannes-le-Chêne: 54,4 Prozent. Übereinstimmend mit dem Kanton Waadt stimmt Chavannes-le-Chêne der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/53/CHE_Chavannes-le-Ch%C3%AAne_COA.svg/500px-CHE_Chavannes-le-Ch%C3%AAne_COA.svg.png"
5908,58.9,58.9,41.1,"Chêne-Pâquier VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Chêne-Pâquier mit 58,9 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Chêne-Pâquier der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e3/CHE_Ch%C3%AAne-P%C3%A2quier_COA.svg/500px-CHE_Ch%C3%AAne-P%C3%A2quier_COA.svg.png"
5909,49.1,49.1,50.9,"Cheseaux-Noréaz VD","Nein zur Steuersenkung von 12 Prozent in Cheseaux-Noréaz: 50,9 Prozent. Abweichung: Cheseaux-Noréaz verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/5/54/CHE_Cheseaux-Nor%C3%A9az_COA.svg/500px-CHE_Cheseaux-Nor%C3%A9az_COA.svg.png"
5910,72.9,72.9,27.1,"Cronay VD","Die Vorlage zur Steuersenkung von 12 Prozent ist in Cronay mit 72,9 Prozent der Stimmen angenommen worden. Übereinstimmend mit dem Kanton Waadt stimmt Cronay der Steuersenkung von 12 Prozent zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/c/ce/CHE_Cronay_COA.svg/500px-CHE_Cronay_COA.svg.png"
5911,42.7,42.7,57.3,"Cuarny VD","Nein zur Steuersenkung von 12 Prozent in Cuarny: 57,3 Prozent. Abweichung: Cuarny verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/0/05/CHE_Cuarny_COA.svg/500px-CHE_Cuarny_COA.svg.png"
5912,27.2,27.2,72.8,"Démoret VD","In Démoret hat die Steuersenkung von 12 Prozent keine Mehrheit gefunden: 72,8 Prozent lehnen die Vorlage ab. Abweichung: Démoret verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e6/CHE_D%C3%A9moret_COA.svg/500px-CHE_D%C3%A9moret_COA.svg.png"
5913,41.5,41.5,58.5,"Donneloye VD","Nein zur Steuersenkung von 12 Prozent in Donneloye: 58,5 Prozent. Abweichung: Donneloye verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/CHE_Donneloye_COA.svg/500px-CHE_Donneloye_COA.svg.png"
5914,37,37,63,"Ependes VD","Nein zur Steuersenkung von 12 Prozent in Ependes VD: 63 Prozent. Abweichung: Ependes VD verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/7/7d/CHE_Ependes_COA.svg/500px-CHE_Ependes_COA.svg.png"
5919,33.1,33.1,66.9,"Mathod VD","Nein zur Steuersenkung von 12 Prozent in Mathod: 66,9 Prozent. Abweichung: Mathod verwirft die Steuersenkung von 12 Prozent, der Kanton Waadt stimmt zu.","https://thumb.wikimedia.org/wikipedia/commons/thumb/8/8d/CHE_Mathod_COA.svg/500px-CHE_Mathod_COA.svg.png"
